gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,hfd_mean,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,basin_hydro_unit,nwm,lstm,lstmnwm,lstmnwm-nwm,lstmnwm-lstm
5592575,0.8656280000000001,0.29015,0.5997170000000001,0.178759,1.854912,0.0,3.672517,62.1,3.7185629999999996,233.9,16.075601000000002,174.4,1,1.0,0.0,0.19,-15.2,2.9833830000000003,2.673311,0.131976,0.06387999999999999,0.8960670000000001,24.8,1.192308,264.25,4.595651999999999,4,38.93699,-88.95284000000001,176.47,115.25,116.33,45.227778,1.5,0.7073649999999999,16.026574,59.580002,24.362523,0.0,0.0625,2.0649740000000003,0.6841119999999999,0.50979,3,07,0.534537947992084,0.6996163757345715,0.718025712531777,0.18348776453969307,0.018409336797205578
5593575,0.875231,0.295245,0.412505,0.134469,2.159504,0.003372,4.495935,58.4,2.994872,250.95,13.826445999999999,173.65,4,0.76577,0.76577,0.0904,-12.5964,2.964423,2.675456,0.14357,0.054747000000000004,0.9025219999999999,24.55,1.1662709999999998,268.7,4.764183999999999,4,38.441720000000004,-89.41675,153.43,217.67,220.52,46.958944,1.5,0.707868,15.404855,60.13096899999999,24.415517,0.0,0.0737,1.841625,0.6851430000000001,1.0,4,07,0.6925654782613772,0.8370777996672211,0.8778107838966757,0.1852453056352985,0.040732984229454594
5593900,0.8274370000000001,0.28913099999999997,0.689944,0.185274,3.663357,0.0,3.5659949999999996,44.5,2.996633,219.1,17.117188,174.95,4,0.997612,0.997612,0.0603,-11.8081,2.861802,2.621804,0.174782,0.073434,0.9161379999999999,24.4,1.22,267.5,4.730327,4,39.14894,-89.35231,196.82,145.45,145.69,46.431034000000004,1.5,0.71216,12.050652000000001,57.679761,30.237903999999997,0.001573,0.0715,2.020696,0.680992,1.0,4,07,0.549593353106931,0.7215883685218282,0.7404123156592431,0.19081896255231212,0.018823947137414976
5595730,0.872785,0.281482,0.534583,0.14160699999999998,1.8968990000000001,0.0,3.9970239999999997,64.8,3.681818,243.65,15.180685,168.45,4,0.749218,0.749218,0.0926,-12.6527,3.100682,2.670976,0.11466900000000001,0.056672,0.861416,24.0,1.191067,265.8,4.746429,4,38.25394,-89.03979,151.58,236.76,233.33,45.732782,1.5,0.693948,16.571143,57.81340600000001,23.863422,1.71323,0.0879,2.133212,0.705835,0.6744439999999999,4,07,0.6537929022038642,0.8561293986958198,0.8520429342705832,0.19825003206671898,-0.0040864644252366356
6278300,1.259971,0.651512,0.569918,0.42705,1.553831,0.08730299999999999,7.0175350000000005,48.25,20.104167,188.8,49.684211,248.35,2,0.946108,0.0,0.0185,-14.0554,1.933919,2.5517630000000002,0.043523,0.732862,1.3194780000000002,16.85,1.252788,255.85,5.291624,3,44.50802,-107.40369,2953.37,58.85,59.23,0.7378640000000001,0.817295,0.142164,24.335459,13.399304,6.540469,66.800206,0.5225,0.869292,0.376742,1.0,5,10,0.7239347443186928,0.8555396630754495,0.8310936179106865,0.10715887359199372,-0.02444604516476301
6280300,1.179793,0.604356,0.949788,0.609808,1.37519,0.197218,4.992068,28.55,10.196429,56.65,6.744047999999999,257.85,1,0.7866489999999999,0.0,0.1387,-13.6275,1.9521490000000001,2.543966,-0.099937,0.666773,1.3031620000000002,15.95,1.276,235.8,4.2448239999999995,3,44.20828,-109.55488999999999,3003.52,793.95,793.85,0.593583,1.455756,0.58749,53.54825699999999,30.530388000000002,16.273083,37.251560999999995,0.5853,0.7856310000000001,0.337862,0.940016,5,10,0.5181704823004654,0.8142801221382292,0.8037431502642077,0.28557266796374237,-0.010536971874021472
6289000,0.718148,0.41708900000000004,0.7448,0.703615,1.379313,0.24919000000000002,2.501242,8.9,7.12,1.0,1.666667,242.7,4,0.7588239999999999,0.7588239999999999,0.0918,-12.1444,1.721811,2.489652,0.029902999999999996,0.583643,1.44595,18.5,1.434109,258.8,5.632209,3,45.00691,-107.61509,2507.99,471.27,472.4,0.708651,0.7986,0.23937399999999998,25.136673000000002,25.660165,16.736957,32.549541,0.6859,1.8838409999999999,0.625378,0.589598,5,10,-0.0408327230724721,0.6492885531229159,0.7429316941323146,0.7837644172047867,0.09364314100939874
6311000,0.609807,0.41866099999999995,0.675098,0.518766,1.50773,0.067927,3.116657,44.0,14.666667000000002,147.2,36.8,239.0,3,0.7902100000000001,0.019788,0.0442,-14.2821,1.4565649999999999,2.4415240000000002,0.26903499999999997,0.573828,1.67622,23.65,1.468944,279.25,6.547479,3,44.02774,-107.08089,2515.87,61.23,62.96,0.8971959999999999,0.838462,0.25737600000000005,42.225156,20.939619,12.826096000000001,23.888985,0.3219,1.3923590000000001,0.526203,1.0,5,10,-1.6638225998117426,0.6763177473810622,0.6373109888904498,2.3011335887021924,-0.039006758490612414
6332515,0.041206,0.034008,0.10335499999999999,0.129602,1.5023790000000001,0.000128,0.077681,34.95,7.1326529999999995,302.55,50.008264000000004,193.4,7,0.9915649999999999,0.0,0.2179,-13.0452,1.211637,2.4751540000000003,0.818659,0.17391500000000001,2.042818,23.65,1.429003,293.25,6.924439,1,47.787240000000004,-102.76853,683.69,191.49,191.55,1.074928,1.092912,0.304034,16.136198,23.409266,16.991637,43.377628,0.0,1.392456,0.5406770000000001,0.642195,5,10,-0.5519969932344317,0.12500398932748136,-0.0007621061636962079,0.5512348870707355,-0.12576609549117757
6339100,0.051601,0.044654,0.32855100000000004,0.163825,2.62418,0.0,0.124839,36.35,8.759036,261.3,40.828125,189.1,7,0.989231,0.0,0.2197,-13.0237,1.1555799999999998,2.1185959999999997,0.838254,0.160349,1.833362,24.3,1.5,297.4,7.596424000000001,1,47.236129999999996,-102.76991,759.27,529.14,529.56,1.143316,1.485083,0.448824,19.436533999999998,25.71097,20.107454,34.824578,0.0,1.298325,0.507898,0.876216,5,10,0.029028413431469446,0.05483916825922508,0.09850280866472239,0.06947439523325294,0.043663640405497306
6344600,0.051664,0.045442,0.288788,0.16325499999999998,2.42997,0.0,0.12156900000000001,39.5,9.404762,266.45,39.768657,196.75,7,0.9830979999999999,0.0,0.2195,-13.0372,1.136924,2.129803,0.835102,0.162624,1.873303,25.2,1.565217,297.9,7.839474000000001,1,47.02779,-103.05324,796.57,402.5,408.92,1.2136870000000002,1.4996639999999999,0.462293,18.507247,26.916242999999998,20.842407,33.816285,0.0,1.291715,0.5046510000000001,0.556779,5,10,0.011916651741594841,0.024907501062268578,0.08224100690573044,0.0703243551641356,0.05733350584346186
6350000,0.044802999999999996,0.041563,0.34174499999999997,0.252461,1.8618880000000002,0.001532,0.10105399999999999,27.85,10.711538000000001,223.95,46.65625,201.8,7,0.98619,0.0,0.2194,-13.0304,1.07796,2.1746790000000003,0.771483,0.164913,2.017401,24.05,1.541667,302.35,8.283562,1,46.42667,-102.55183000000001,833.77,1501.05,1506.19,1.410563,1.492867,0.39710100000000004,16.929002,23.656457,17.80665,41.609315,0.0,1.3729879999999999,0.5037560000000001,0.589866,4,10,0.03014642811000523,0.18379051069119334,0.19650633120414673,0.1663599030941415,0.01271582051295339
6352000,0.052164999999999996,0.04761,0.364716,0.236326,1.940235,0.000407,0.135748,38.05,15.854167000000002,253.65,58.988372,198.5,7,0.998668,0.0,0.2206,-12.9728,1.095667,2.334641,0.751851,0.168404,2.130794,24.15,1.468085,301.65,8.011952,1,46.15417,-102.47405,840.97,1441.83,1443.13,1.529173,1.493719,0.383677,18.641871,22.477849,16.088906,42.740582,0.0,1.3274139999999999,0.49944399999999994,0.667461,4,10,0.07796168991309305,0.18674318777570242,0.19947248252727556,0.12151079261418252,0.01272929475157314
6404000,0.16084400000000001,0.10438800000000001,1.214348,0.488509,4.076702,0.0006450000000000001,0.560764,22.65,7.42623,138.1,21.410853,228.05,3,0.656874,0.0,0.0133,-14.0612,1.54082,2.408609,0.742309,0.191294,1.5632,24.85,1.488024,284.9,6.711425,1,43.87249,-103.33658,1506.1,151.83,151.87,0.9288540000000001,1.5,0.45101499999999994,24.769073000000002,25.501058999999998,16.398719,33.331163000000004,0.7102,2.046277,0.6763359999999999,0.9839129999999999,11,10,0.40290027134067086,0.6132756101249716,0.6286516603661143,0.22575138902544345,0.015376050241142747
6406000,0.11585899999999999,0.081125,2.082473,0.7004729999999999,3.083834,0.008971,0.325208,12.35,9.148147999999999,107.65,32.134328000000004,214.65,3,0.452561,0.06047,0.0619,-14.3357,1.428151,2.371294,0.747919,0.16783299999999998,1.660395,24.25,1.492308,287.55,7.152985,1,43.82805,-103.19601999999999,1337.4,436.34,437.52,1.572423,1.5,0.5209560000000001,27.853759999999998,32.154523,17.344938,22.717926000000002,0.5327,1.6863279999999998,0.589306,0.534084,11,10,-0.24010775487419656,0.37791349714710154,0.6431851989199362,0.8832929537941328,0.26527170177283466
6409000,0.18176099999999998,0.10485499999999999,1.291234,0.866768,1.32429,0.073875,0.393206,0.2,1.333333,0.1,1.0,205.0,4,0.764988,0.764988,0.0789,-12.5115,1.733443,2.6029169999999997,0.561712,0.343337,1.501588,22.85,1.437107,270.4,5.840173,1,44.01359,-103.83048000000001,1960.28,205.33,209.41,0.9684809999999999,1.5,0.650476,27.120388000000002,39.594932,27.204909000000004,5.970319,0.7952,2.395057,0.690629,0.825549,11,10,-17.19440912820774,-0.9357878464114611,-0.00766248021838023,17.186746647989363,0.9281253661930808
6431500,0.376538,0.191605,1.0603120000000001,0.880857,1.219152,0.19476400000000002,0.65876,0.35,2.333333,0.0,0.0,202.55,4,0.622672,0.622672,0.1,-12.9291,1.9651830000000001,2.906362,0.393725,0.369931,1.478927,20.7,1.42268,261.65,5.356192,4,44.482479999999995,-103.86159,1889.64,427.1,427.98,0.997195,1.469463,0.666341,32.046915000000006,41.804301,24.836275,1.388039,0.9044,3.007616,0.763443,0.407362,11,10,-17.538007177629087,-0.16487120051606485,-0.6808864681231515,16.857120709505935,-0.5160152676070866
6440200,0.0723,0.054939,0.091614,0.09813,3.039039,0.0,0.21406,118.4,12.333333,294.95,27.310184999999997,221.05,1,0.8262510000000001,0.0,0.1299,-15.9866,1.3160100000000001,2.364043,0.662349,0.140806,1.796372,24.25,1.413994,295.2,7.208791000000001,1,43.96888,-101.76709,756.84,649.19,654.7,7.405133,1.5,0.38908899999999996,13.916115,21.38716,20.19025,48.617074,0.0,0.867419,0.37009699999999995,1.0,5,10,-0.10990762794249331,0.1779410226093695,0.1623427333834182,0.2722503613259115,-0.0155982892259513
6447500,0.07208300000000001,0.050156,1.244267,0.666652,1.16838,0.019239,0.192385,2.35,2.611111,5.7,10.363636,186.75,1,0.576928,0.0,0.1975,-14.3476,1.437181,2.415819,0.678962,0.155649,1.680942,25.25,1.414566,292.45,7.176686999999999,1,43.16667,-101.63015,1040.9,826.61,793.15,36.628085999999996,1.5,0.489663,43.182595,21.407272,8.618264,26.775476,0.0,0.991241,0.423203,1.0,5,10,-1.2295349134189033,0.009627296849438749,0.3362037079133844,1.5657386213322877,0.32657641106394564
6470800,0.055263,0.035480000000000005,0.685094,0.365345,4.613983,0.0,0.24211300000000002,88.5,26.41791,232.65,69.447761,222.65,7,0.999915,0.0,0.1641,-13.6636,1.557599,2.105191,0.8245610000000001,0.14718900000000001,1.3515620000000002,24.95,1.3938549999999998,296.7,7.353160000000001,1,46.22524,-98.07177,423.26,1071.14,995.65,49.858633000000005,1.5,0.643548,43.739785999999995,37.576184000000005,18.292839999999998,0.267327,0.0061,2.206875,0.700222,1.0,4,10,0.07216627267201836,-0.07093277108395224,0.001675215415268938,-0.07049105725674942,0.07260798649922118
6477500,0.066567,0.039623,0.200061,0.267755,3.5289870000000003,1.6e-05,0.30088000000000004,88.65,31.660714000000002,272.1,98.94545500000001,225.35,7,0.9989879999999999,0.0,0.1503,-13.9939,1.680016,2.335322,0.6989890000000001,0.132381,1.390059,24.6,1.3743020000000001,295.6,7.262899000000001,1,43.7764,-98.24566999999999,466.03,1512.44,1533.63,44.899126,1.5,0.6818310000000001,31.207760999999998,37.890507,30.633456,0.23981,0.0,1.470617,0.578605,1.0,4,10,0.4875371884072289,0.6297772918265646,0.4577477203822996,-0.029789468024929322,-0.172029571444265
6479215,0.214106,0.118502,0.9403520000000001,0.351773,3.2400330000000004,0.000837,0.8933180000000001,71.95,14.39,210.05,47.202247,214.15,7,1.0,0.0,0.1826,-13.2286,1.806775,2.179106,0.760783,0.164751,1.206075,25.7,1.378016,289.15,6.404208000000001,1,45.1808,-97.18619,569.24,175.28,178.1,41.924837,1.5,0.665247,40.205760999999995,37.68922,21.348222,0.7227680000000001,0.0,1.9862669999999998,0.6682520000000001,1.0,4,10,0.26895750992763956,0.3918621072183198,0.4362133055670676,0.16725579563942805,0.04435119834874779
6601000,0.356558,0.16858499999999998,1.293204,0.685294,2.578096,0.07608200000000001,0.787991,2.85,1.583333,17.5,10.9375,220.6,8,0.580803,0.0,0.1493,-15.955,2.115008,2.401577,0.7020890000000001,0.105879,1.135494,25.4,1.365591,291.05,6.614773,1,42.32158,-96.48768000000001,415.2,450.2,453.16,20.475138,1.5,0.690821,16.009365,66.252012,17.706606,0.0,0.0365,2.3441419999999997,0.741529,1.0,4,10,-0.04644376714818055,0.201466376868765,0.15114423077743455,0.1975879979256151,-0.050322146091330455
6614800,1.812588,0.621257,0.8931479999999999,0.504923,1.555708,0.157844,9.106361,55.6,25.272727,174.5,85.121951,260.9,13,0.414422,0.0,0.0799,-13.1665,2.917614,3.775497,-0.273957,0.7604770000000001,1.294036,12.15,1.233503,233.85,4.826625,3,40.49609,-105.86501000000001,3296.83,4.03,4.1,0.571429,1.5,0.32,28.466666999999998,18.4,6.6666669999999995,46.666666,0.821,1.030556,0.408611,1.0,5,10,0.4118173092871148,0.8543533715215643,0.800934767686773,0.38911745839965817,-0.053418603834791356
6622700,1.179925,0.52275,0.40743,0.483847,1.386011,0.180952,6.940639999999999,42.9,23.833333,113.15,10.879808,242.4,1,0.44941800000000004,0.006000999999999999,0.1571,-14.2348,2.25715,3.331294,-0.377663,0.717692,1.4758850000000001,14.3,1.2599120000000001,240.95,4.947639,3,41.37024,-106.52058000000001,2837.34,98.7,101.52,2.2,1.351524,0.5287069999999999,51.980185999999996,27.338246999999996,15.662846,4.908459,0.7496,2.141259,0.676669,0.743937,11,10,0.6884408035786802,0.7894944167397846,0.6896713022543995,0.0012304986757193381,-0.09982311448538506
6623800,1.431322,0.49898400000000004,0.607237,0.527019,1.641115,0.19555899999999998,7.725891000000001,44.95,29.0,100.15,16.974576000000003,247.45,3,0.508728,0.0,0.0689,-13.8248,2.868472,3.046182,-0.57408,0.7539359999999999,1.0619530000000001,14.85,1.2801719999999999,229.1,4.823158,3,41.023579999999995,-106.82477,2970.51,187.66,188.7,1.14,1.37632,0.543072,52.803093999999994,28.929926000000002,15.821902,2.3165400000000003,0.9211,1.9012040000000001,0.639474,0.711043,11,10,0.46408226802360986,0.7209344638112369,0.6735370382714181,0.20945477024780823,-0.04739742553981885
6632400,1.1015059999999999,0.49034300000000003,0.454244,0.465671,1.3613110000000002,0.11408,6.634678999999999,51.1,30.058823999999998,193.2,28.20438,246.45,7,0.570014,0.0,0.1383,-13.54,2.2464009999999996,3.275387,-0.353991,0.744512,1.4580600000000001,15.7,1.308333,240.45,4.922211,3,41.58525,-106.22278999999999,3001.56,162.99,165.15,2.518797,1.1209040000000001,0.428795,46.785629,28.19815,15.457923000000001,9.553174,0.7266,1.8609529999999999,0.629401,0.749181,5,10,0.8458863863748447,0.8437417561797578,0.8223603657488623,-0.023526020625982413,-0.021381390430895486
6746095,3.1140380000000003,1.130328,1.070017,0.502216,1.607572,0.167687,16.493768,56.05,32.028571,182.1,110.36363600000001,259.9,3,0.629692,0.0,0.0522,-13.556,2.754987,2.986407,-0.258103,0.728744,1.084,12.7,1.23301,235.3,4.902083,3,40.53998,-105.88278999999999,3370.38,8.9,9.26,0.5882350000000001,1.5,0.460898,44.33446,24.203654,8.310476,23.183674,0.821,1.622794,0.576333,0.8291860000000001,5,10,0.5863892036142205,0.7890028394693867,0.7855107086799783,0.19912150506575776,-0.003492130789408354
6803510,0.273279,0.129828,0.718467,0.40917600000000004,1.834877,0.043195,0.518342,8.95,1.657407,40.0,6.349206,219.7,1,1.0,0.0,0.19,-15.2,2.104924,2.495444,0.686401,0.094048,1.185527,24.9,1.313984,282.5,6.036325,1,40.89311,-96.68155,373.26,113.28,118.28,28.746192999999998,1.5,0.7126170000000001,17.898795,47.696841,34.350037,0.0,0.0,1.588086,0.6194569999999999,0.733867,4,10,-0.9071549043968115,0.590807900417168,0.5551905742081779,1.4623454786049894,-0.03561732620899016
6803530,0.27115100000000003,0.126554,0.6179020000000001,0.415912,2.199877,0.041862,0.630304,12.65,1.916667,41.35,8.27,222.45,1,1.0,0.0,0.19,-15.2,2.1425680000000003,2.4863470000000003,0.678687,0.099196,1.160452,24.3,1.259067,282.2,5.866944,1,41.0157,-96.54428,377.45,309.75,309.72,30.163598999999998,1.5,0.712475,14.068353,52.806679,32.994663,0.0,0.0,1.790775,0.664272,0.995765,4,10,0.21284532759889563,0.5798646098613776,0.5020398937225452,0.2891945661236496,-0.07782471613883235
6814000,0.4213,0.17549800000000002,0.806131,0.280142,3.3472699999999995,0.004113,1.380554,35.65,3.6564099999999997,194.15,21.453039,225.95,8,0.576491,0.044337,0.1515,-15.2504,2.400602,2.577198,0.640133,0.090284,1.0735629999999998,24.5,1.237374,283.25,5.975738,1,39.94778,-96.10862,401.18,713.83,717.29,28.576922999999997,1.475209,0.685286,22.406516,39.55016,38.097846999999994,0.0,0.0044,1.536557,0.6078180000000001,0.8850399999999999,4,10,0.48706299287150756,0.5924631945420501,0.6224047978501699,0.13534180497866233,0.02994160330811979
6847900,0.012181,0.007731,1.505601,0.452949,1.2358770000000001,0.0,0.022297,7.6,3.102041,130.6,25.861386,204.65,7,0.8850049999999999,0.0,0.1723,-13.6252,1.575602,3.305607,0.80481,0.102383,2.0979970000000003,24.65,1.325269,297.3,7.36803,1,39.76985,-100.10078,885.8,1536.19,1539.16,41.147651,1.5,0.692591,17.560633,67.7749,14.740945000000002,0.0,0.001,0.9223690000000001,0.418651,0.564612,5,10,-1.94100453279099,0.036846577077921494,-0.73295680066609,1.2080477321249,-0.7698033777440115
6853800,0.105075,0.053999,1.244933,0.402947,2.5493759999999996,0.000166,0.261497,21.2,4.510638,165.15,33.363636,217.1,7,0.8474149999999999,0.0040479999999999995,0.1658,-13.8726,1.945875,2.851629,0.6887220000000001,0.10413599999999999,1.465473,23.9,1.19202,292.05,6.570303999999999,1,39.89925,-98.25043000000001,559.13,589.43,597.19,36.092275,1.479076,0.686131,15.496476000000001,63.028431999999995,21.730791,0.0,0.0,1.129237,0.49853100000000006,1.0,4,10,0.15799792463861706,0.31773630029827127,0.3747134651954993,0.21671554055688225,0.05697716489722804
6876700,0.159939,0.0778,0.636229,0.34724299999999997,3.671326,0.0018989999999999999,0.574335,33.3,7.010526,187.6,27.792593,227.55,7,0.31504,0.287128,0.1256,-14.044,2.055777,2.67957,0.713302,0.079611,1.303434,25.7,1.317949,294.15,7.037081,1,39.139070000000004,-97.83695999999999,448.53,1056.44,1054.05,13.811567000000002,1.446588,0.689631,14.285179999999999,55.345249,30.275304,0.0,0.0,1.148475,0.49701000000000006,0.588382,5,10,0.4003059279604294,0.43505545112146593,0.48626952524532885,0.08596359728489944,0.05121407412386292
6878000,0.283434,0.127113,0.7074819999999999,0.34576799999999996,3.505925,0.017961,0.8697030000000001,22.8,3.081081,141.3,20.042553,228.45,1,0.476196,0.0,0.1474,-15.7131,2.229781,2.893592,0.649879,0.072787,1.2977020000000001,25.4,1.282828,288.65,6.597714,1,39.03111,-97.04029,393.93,776.42,777.87,5.666946,1.2729780000000002,0.5962810000000001,18.623596,50.056733,31.318073,0.0,0.0,1.424274,0.5529890000000001,0.874566,5,10,0.3697659731262398,0.5664656079731119,0.5472513714179186,0.17748539829167875,-0.019214236555193276
6879650,0.476243,0.181513,0.8607379999999999,0.326265,2.451304,0.0,1.6792310000000001,172.8,90.94736800000001,232.35,82.98214300000001,224.5,4,0.587738,0.587738,0.0847,-13.7376,2.6237470000000003,2.644289,0.666393,0.06725,1.007829,23.25,1.226913,279.35,5.564741000000001,1,39.10195,-96.59521,402.0,11.51,12.51,1.0,0.9253120000000001,0.45015,10.58362,46.616582,42.674486,0.0,0.0311,2.349116,0.698438,1.0,5,10,0.12831230282414052,0.4127213937764218,0.3901260958294689,0.26181379300532837,-0.02259529794695292
6885500,0.44063599999999997,0.180177,0.554054,0.266185,3.2921129999999996,0.008057,1.594727,35.25,3.357143,206.2,18.576577,218.9,7,0.893184,0.051151999999999996,0.2062,-13.0409,2.445574,2.866789,0.664972,0.084299,1.172236,24.95,1.220049,285.3,6.109208,1,39.68192,-96.44289,394.81,1062.87,1075.14,34.333333,1.480884,0.6949770000000001,20.021727,38.032561,41.975086,0.0,0.0076,1.509472,0.6044390000000001,0.9645520000000001,4,10,0.4881989377767064,0.7369085097319579,0.7268165592333957,0.2386176214566893,-0.010091950498562152
6888500,0.6019439999999999,0.22818200000000002,1.1112440000000001,0.368948,2.309151,0.028173,1.776951,24.1,3.0506330000000004,160.95,27.512821000000002,219.75,8,0.471249,0.39967600000000003,0.113,-14.0259,2.638001,2.728151,0.6299399999999999,0.070372,1.034173,24.4,1.22,280.95,5.704569,1,39.06265,-96.15025,412.34,842.35,842.52,2.9083069999999998,0.973497,0.472315,10.128387,48.349034,41.42673,0.0,0.0139,2.291766,0.694714,1.0,5,10,0.33925760901483737,0.7464467280200102,0.6552114587260294,0.315953849711192,-0.09123526929398085
6889200,0.569653,0.219975,0.8166680000000001,0.27252600000000005,2.285874,0.007613,1.7547130000000002,29.25,2.799043,179.2,17.148325,208.35,7,0.518782,0.16481400000000002,0.1715,-13.6113,2.589624,2.6213130000000002,0.632717,0.071615,1.012237,24.45,1.247449,282.5,5.9162300000000005,1,39.23833,-95.8886,347.72,385.66,406.48,29.015873,1.419188,0.6534220000000001,17.601825,38.687785,40.430102000000005,3.232494,0.0174,2.176239,0.680796,0.748328,5,10,0.5964108280337748,0.7852287719090952,0.8127595396879059,0.21634871165413117,0.027530767778810694
6889500,0.569976,0.21756199999999998,0.799297,0.268284,2.056477,0.013727000000000001,1.7661830000000003,28.45,2.7224880000000002,178.9,18.162437,211.9,7,0.663277,0.08959600000000001,0.1933,-13.3897,2.61983,2.628447,0.621476,0.0696,1.0032889999999999,25.0,1.278772,279.2,5.816667,1,39.09938,-95.72495,335.49,748.58,766.03,30.017888,1.4421389999999998,0.66879,17.535503,39.606583,40.471097,2.314457,0.0149,2.19794,0.681451,0.862051,5,10,0.5785138854472975,0.7721313555133996,0.7743215943677764,0.19580770892047883,0.002190238854376747
6892000,0.631079,0.227417,0.7633260000000001,0.237709,1.6299860000000002,0.004254,2.776332,39.45,3.400862,198.05,18.337963000000002,214.55,7,0.6445890000000001,0.252338,0.1814,-12.7532,2.774991,2.620075,0.58526,0.071518,0.944174,24.9,1.290155,274.05,5.432111,1,39.11633,-95.01088,304.55,1092.72,1091.6,30.835428000000004,1.4938870000000002,0.665118,17.627166,40.669203,35.763356,6.068391,0.067,1.7621209999999998,0.653167,0.5551050000000001,4,10,0.5490094877360912,0.7754111831867804,0.8071997706057698,0.2581902828696786,0.03178858741898938
6903400,0.71603,0.258339,0.565646,0.18726500000000001,2.953357,0.000356,3.994451,58.3,5.091703,237.9,23.671642000000002,227.7,8,0.966433,0.0,0.1207,-16.4877,2.771673,2.43155,0.603862,0.097926,0.877286,23.4,1.206186,261.85,4.730804,1,40.95189,-93.25985,322.12,481.42,483.0,42.900131,1.5,0.701495,21.233879,45.687514,32.989729,0.0,0.222,1.993225,0.694066,0.518097,3,10,0.37755525080361985,0.6930035937147324,0.7429613308200314,0.3654060800164115,0.04995773710529894
6906800,0.9172290000000001,0.287499,0.708449,0.194642,2.485836,0.008993000000000001,3.0747560000000003,43.05,3.075,213.45,19.672811,198.3,4,0.597091,0.597091,0.1224,-12.6822,3.190375,2.6564200000000002,0.364726,0.06045,0.832636,24.05,1.314208,269.15,5.329703,1,38.70225,-92.97883,279.08,1414.75,1411.96,4.420657,1.4991379999999999,0.707774,13.108634,56.810072999999996,30.055248,0.027824,0.3516,2.580402,0.713011,0.772637,3,10,0.6030483942802781,0.7147613011215934,0.759985441210036,0.15693704692975785,0.045224140088442555
6910800,0.577236,0.216381,0.805984,0.21749899999999997,2.528404,5.5e-05,1.990938,47.3,3.925311,208.2,23.133333,214.5,8,0.49734700000000004,0.172423,0.1391,-14.96,2.667687,2.716139,0.573098,0.06130700000000001,1.018163,24.9,1.235732,286.85,6.208874,1,38.567009999999996,-95.96163,376.84,444.6,444.58,6.1132349999999995,1.118243,0.545317,9.990788,48.330184,41.674081,0.0,0.0074,2.3636459999999997,0.699882,1.0,5,10,0.5130927838054987,0.8062750000686416,0.8396459828539358,0.32655319904843705,0.033370982785294157
6911900,0.57826,0.216952,0.730603,0.20366700000000001,2.8502669999999997,0.0,1.7865529999999998,44.65,3.434615,213.7,22.978495000000002,208.9,1,0.486762,0.064014,0.1647,-15.0593,2.665384,2.671907,0.570789,0.061853,1.0024469999999999,25.25,1.2257280000000002,286.85,6.129274,1,38.71069,-95.83603000000001,367.43,293.06,291.33,4.665179,1.208518,0.588865,9.6367,49.598246,40.810152,0.0,0.0178,2.218013,0.682987,1.0,5,10,0.46195894033291696,0.8185485959560168,0.8579879510244697,0.3960290106915527,0.039439355068452864
6917000,0.8674729999999999,0.28724099999999997,0.9006549999999999,0.21872600000000003,2.3009560000000002,0.000256,3.412132,46.15,3.9956709999999998,206.2,26.435896999999997,209.55,4,0.639893,0.639893,0.0999,-13.0012,3.0200139999999998,2.753762,0.461376,0.05107,0.9118370000000001,25.1,1.328042,277.45,5.697125,1,38.01897,-94.71367,296.09,765.78,767.5,3.2940669999999996,1.126172,0.47765100000000005,12.589621000000001,42.128516,32.323275,13.000982,0.0592,1.952737,0.654922,0.680297,5,10,0.568032958857918,0.7003243635262206,0.7238572698419763,0.15582431098405825,0.023532906315755664
6918460,0.9955440000000001,0.308267,1.655841,0.520716,2.7742869999999997,0.078959,3.123784,11.2,2.8,101.35,31.671875,192.95,4,0.829175,0.829175,0.0809,-12.3177,3.2294869999999998,2.7534080000000003,0.249252,0.049859,0.852584,23.95,1.270557,270.25,5.367428,1,37.40237,-93.80203,372.29,650.69,650.76,3.8115349999999997,1.4218309999999998,0.657821,15.491418,49.808659999999996,31.657254,3.005179,0.1134,3.043961,0.743259,0.9752149999999999,3,10,0.6157078065037502,0.6757133016696458,0.7295013486501962,0.11379354214644599,0.0537880469805504
6919500,0.7914859999999999,0.238616,1.0861120000000002,0.281591,2.441593,0.000526,3.2897980000000002,49.85,4.353712000000001,196.0,28.201439,193.9,1,0.560555,0.439445,0.096,-14.382,3.316986,2.852089,0.334527,0.049447000000000005,0.859844,23.0,1.182519,268.25,5.138889,1,37.8342,-93.87549,304.29,1069.42,1069.85,6.089028,1.319238,0.481012,17.715364,39.938209,22.597375,19.722292000000003,0.243,2.894627,0.7344229999999999,0.83947,3,10,0.7139077034364109,0.8275342245091071,0.8367092288524459,0.12280152541603506,0.009175004343338844
